ANO;MES;CODIGO DEPARTAMENTO;DEPARTAMENTO;CODIGO MUNICIPIO;MUNICIPIO;GRUPO POBLACIONAL;BIOLOGICO;META;DOSIS APLICADAS;COBERTURA;DOSIS APLICADAS ACUMULADAS;COBERTURA ACUMULADA
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;RECIEN NACIDO;BCG;698;1;0.15;51;7.31
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;RECIEN NACIDO;HEPATITIS B;698;1;0.14;46;6.59
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;DOS MESES;POLIO 1ra;698;36;5.16;426;61.03
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;CUATRO MESES;POLIO 2da;698;25;3.58;441;63.18
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;SEIS MESES;POLIO 3ra;698;41;5.87;481;68.91
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;DOS MESES;PENTA 1ra;698;36;5.16;426;61.03
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;CUATRO MESES;PENTA 2da;698;25;3.58;440;63.04
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;SEIS MESES;PENTA 3ra;698;41;5.87;481;68.91
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;DOS MESES;ROTAVIRUS 1ra;698;34;4.87;419;60.03
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;CUATRO MESES;ROTAVIRUS 2da;698;25;3.58;433;62.03
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;DOS MESES;NEUMOCOCO 1ra;698;36;5.15;384;55.01
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;CUATRO MESES;NEUMOCOCO 2da;698;25;3.59;461;66.05
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;UN AÑO;TRIPLE VIRAL;710;57;8.03;567;79.86
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;UN AÑO;HEPATITIS A;710;58;8.17;568;80.0
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;UN AÑO;VARICELA;710;57;8.03;567;79.86
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;UN AÑO;NEUMOCOCO ref;710;57;8.03;582;81.97
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;DIECIOCHO MESES;FIEBRE AMARILLA;710;32;4.51;532;74.93
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;DIECIOCHO MESES;POLIO 1ra ref;710;32;4.51;532;74.93
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;DIECIOCHO MESES;PENTA 1era ref;710;32;4.51;531;74.79
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;DIECIOCHO MESES;TRIPLE VIRAL ref 18 meses;710;31;4.37;556;78.31
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;CINCO AÑOS;POLIO 2da ref;741;41;5.53;660;89.07
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;CINCO AÑOS;DPT 2da ref;741;43;5.8;661;89.2
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;CINCO AÑOS;VARICELA ref.;741;43;5.8;663;89.47
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;GESTANTES;TdaP ACELULAR GESTANTES;698;40;5.73;388;55.59
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;VPH;VPH 1ra;475;46;9.69;339;71.37
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76275;FLORIDA;VPH;VPH 2da;475;0;0.0;55;11.58
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;RECIEN NACIDO;BCG;190;0;0.0;5;2.63
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;RECIEN NACIDO;HEPATITIS B;190;0;0.0;5;2.63
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;DOS MESES;POLIO 1ra;190;14;7.37;154;81.05
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;CUATRO MESES;POLIO 2da;190;13;6.84;151;79.47
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;SEIS MESES;POLIO 3ra;190;13;6.85;161;84.74
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;DOS MESES;PENTA 1ra;190;14;7.37;154;81.05
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;CUATRO MESES;PENTA 2da;190;13;6.84;150;78.95
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;SEIS MESES;PENTA 3ra;190;14;7.37;162;85.26
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;DOS MESES;ROTAVIRUS 1ra;190;14;7.37;152;80.0
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;CUATRO MESES;ROTAVIRUS 2da;190;13;6.84;150;78.95
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;DOS MESES;NEUMOCOCO 1ra;190;14;7.37;154;81.05
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;CUATRO MESES;NEUMOCOCO 2da;190;13;6.85;164;86.32
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;UN AÑO;TRIPLE VIRAL;205;29;14.15;183;89.27
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;UN AÑO;HEPATITIS A;205;26;12.69;179;87.32
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;UN AÑO;VARICELA;205;25;12.19;176;85.85
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;UN AÑO;NEUMOCOCO ref;205;27;13.17;178;86.83
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;DIECIOCHO MESES;FIEBRE AMARILLA;205;14;6.83;189;92.2
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;DIECIOCHO MESES;POLIO 1ra ref;205;15;7.31;185;90.24
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;DIECIOCHO MESES;PENTA 1era ref;205;15;7.31;185;90.24
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;DIECIOCHO MESES;TRIPLE VIRAL ref 18 meses;205;10;4.88;196;95.61
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;CINCO AÑOS;POLIO 2da ref;222;18;8.11;193;86.94
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;CINCO AÑOS;DPT 2da ref;222;21;9.46;196;88.29
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;CINCO AÑOS;VARICELA ref.;222;21;9.46;197;88.74
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;GESTANTES;TdaP ACELULAR GESTANTES;190;10;5.27;221;116.32
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;VPH;VPH 1ra;171;17;9.94;117;68.42
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76306;GINEBRA;VPH;VPH 2da;171;0;0.0;19;11.11
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;RECIEN NACIDO;BCG;320;0;0.0;19;5.94
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;RECIEN NACIDO;HEPATITIS B;320;0;0.0;18;5.63
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;DOS MESES;POLIO 1ra;320;22;6.88;235;73.44
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;CUATRO MESES;POLIO 2da;320;22;6.87;253;79.06
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;SEIS MESES;POLIO 3ra;320;14;4.37;268;83.75
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;DOS MESES;PENTA 1ra;320;22;6.88;235;73.44
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;CUATRO MESES;PENTA 2da;320;22;6.88;251;78.44
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;SEIS MESES;PENTA 3ra;320;14;4.37;264;82.5
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;DOS MESES;ROTAVIRUS 1ra;320;23;7.19;230;71.88
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;CUATRO MESES;ROTAVIRUS 2da;320;21;6.56;248;77.5
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;DOS MESES;NEUMOCOCO 1ra;320;22;6.87;236;73.75
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;CUATRO MESES;NEUMOCOCO 2da;320;22;6.87;253;79.06
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;UN AÑO;TRIPLE VIRAL;347;23;6.63;291;83.86
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;UN AÑO;HEPATITIS A;347;23;6.63;294;84.73
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;UN AÑO;VARICELA;347;26;7.49;271;78.1
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;UN AÑO;NEUMOCOCO ref;347;23;6.63;289;83.29
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;DIECIOCHO MESES;FIEBRE AMARILLA;347;19;5.47;269;77.52
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;DIECIOCHO MESES;POLIO 1ra ref;347;56;16.14;288;83.0
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;DIECIOCHO MESES;PENTA 1era ref;347;26;7.49;284;81.84
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;DIECIOCHO MESES;TRIPLE VIRAL ref 18 meses;347;20;5.76;302;87.03
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;CINCO AÑOS;POLIO 2da ref;369;29;7.86;331;89.7
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;CINCO AÑOS;DPT 2da ref;369;29;7.86;331;89.7
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;CINCO AÑOS;VARICELA ref.;369;30;8.13;303;82.11
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;GESTANTES;TdaP ACELULAR GESTANTES;320;21;6.56;211;65.94
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;VPH;VPH 1ra;265;53;20.0;194;73.21
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76318;GUACARÍ;VPH;VPH 2da;265;0;0.0;24;9.06
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;RECIEN NACIDO;BCG;1506;16;1.06;113;7.5
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;RECIEN NACIDO;HEPATITIS B;1506;16;1.06;108;7.17
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;DOS MESES;POLIO 1ra;1506;136;9.03;1214;80.61
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;CUATRO MESES;POLIO 2da;1506;140;9.3;1239;82.27
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;SEIS MESES;POLIO 3ra;1506;180;11.95;1251;83.07
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;DOS MESES;PENTA 1ra;1506;132;8.76;1199;79.61
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;CUATRO MESES;PENTA 2da;1506;139;9.23;1225;81.34
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;SEIS MESES;PENTA 3ra;1506;173;11.49;1229;81.61
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;DOS MESES;ROTAVIRUS 1ra;1506;126;8.37;1176;78.09
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;CUATRO MESES;ROTAVIRUS 2da;1506;139;9.23;1201;79.75
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;DOS MESES;NEUMOCOCO 1ra;1506;129;8.57;1210;80.35
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;CUATRO MESES;NEUMOCOCO 2da;1506;139;9.23;1229;81.61
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;UN AÑO;TRIPLE VIRAL;1521;209;13.74;1343;88.3
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;UN AÑO;HEPATITIS A;1521;204;13.41;1368;89.94
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;UN AÑO;VARICELA;1521;211;13.87;1306;85.86
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;UN AÑO;NEUMOCOCO ref;1521;195;12.82;1344;88.36
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;DIECIOCHO MESES;FIEBRE AMARILLA;1521;158;10.39;1237;81.33
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;DIECIOCHO MESES;POLIO 1ra ref;1521;170;11.18;1303;85.67
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;DIECIOCHO MESES;PENTA 1era ref;1521;162;10.65;1307;85.93
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;DIECIOCHO MESES;TRIPLE VIRAL ref 18 meses;1521;145;9.54;1230;80.87
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;CINCO AÑOS;POLIO 2da ref;1633;203;12.43;1595;97.67
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;CINCO AÑOS;DPT 2da ref;1633;306;18.74;1680;102.88
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;CINCO AÑOS;VARICELA ref.;1633;311;19.04;1498;91.73
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;GESTANTES;TdaP ACELULAR GESTANTES;1506;156;10.35;1063;70.58
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;VPH;VPH 1ra;1266;113;8.93;613;48.42
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76364;JAMUNDÍ;VPH;VPH 2da;1266;6;0.47;77;6.08
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;RECIEN NACIDO;BCG;113;0;0.0;7;6.19
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;RECIEN NACIDO;HEPATITIS B;113;0;0.0;7;6.19
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;DOS MESES;POLIO 1ra;113;9;7.96;79;69.91
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;CUATRO MESES;POLIO 2da;113;5;4.43;84;74.34
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;SEIS MESES;POLIO 3ra;113;8;7.08;86;76.11
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;DOS MESES;PENTA 1ra;113;9;7.97;78;69.03
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;CUATRO MESES;PENTA 2da;113;5;4.43;84;74.34
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;SEIS MESES;PENTA 3ra;113;8;7.08;86;76.11
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;DOS MESES;ROTAVIRUS 1ra;113;9;7.97;78;69.03
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;CUATRO MESES;ROTAVIRUS 2da;113;5;4.43;82;72.57
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;DOS MESES;NEUMOCOCO 1ra;113;10;8.85;80;70.8
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;CUATRO MESES;NEUMOCOCO 2da;113;5;4.43;84;74.34
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;UN AÑO;TRIPLE VIRAL;113;9;7.96;99;87.61
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;UN AÑO;HEPATITIS A;113;9;7.96;99;87.61
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;UN AÑO;VARICELA;113;9;7.96;101;89.38
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;UN AÑO;NEUMOCOCO ref;113;9;7.97;100;88.5
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;DIECIOCHO MESES;FIEBRE AMARILLA;113;6;5.31;100;88.5
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;DIECIOCHO MESES;POLIO 1ra ref;113;6;5.31;100;88.5
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;DIECIOCHO MESES;PENTA 1era ref;113;6;5.31;100;88.5
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;DIECIOCHO MESES;TRIPLE VIRAL ref 18 meses;113;6;5.31;101;89.38
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;CINCO AÑOS;POLIO 2da ref;127;10;7.88;98;77.17
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;CINCO AÑOS;DPT 2da ref;127;10;7.88;98;77.17
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;CINCO AÑOS;VARICELA ref.;127;10;7.87;99;77.95
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;GESTANTES;TdaP ACELULAR GESTANTES;113;5;4.43;74;65.49
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;VPH;VPH 1ra;109;3;2.76;52;47.71
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76377;LA CUMBRE;VPH;VPH 2da;109;0;0.0;19;17.43
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;RECIEN NACIDO;BCG;320;2;0.62;21;6.56
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;RECIEN NACIDO;HEPATITIS B;320;2;0.62;17;5.31
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;DOS MESES;POLIO 1ra;320;25;7.81;223;69.69
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;CUATRO MESES;POLIO 2da;320;19;5.94;232;72.5
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;SEIS MESES;POLIO 3ra;320;14;4.38;227;70.94
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;DOS MESES;PENTA 1ra;320;25;7.81;223;69.69
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;CUATRO MESES;PENTA 2da;320;19;5.94;232;72.5
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;SEIS MESES;PENTA 3ra;320;14;4.38;227;70.94
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;DOS MESES;ROTAVIRUS 1ra;320;25;7.81;219;68.44
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;CUATRO MESES;ROTAVIRUS 2da;320;19;5.94;228;71.25
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;DOS MESES;NEUMOCOCO 1ra;320;25;7.81;224;70.0
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;CUATRO MESES;NEUMOCOCO 2da;320;19;5.94;232;72.5
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;UN AÑO;TRIPLE VIRAL;330;22;6.67;253;76.67
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;UN AÑO;HEPATITIS A;330;23;6.97;253;76.67
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;UN AÑO;VARICELA;330;22;6.67;253;76.67
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;UN AÑO;NEUMOCOCO ref;330;47;14.24;248;75.15
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;DIECIOCHO MESES;FIEBRE AMARILLA;330;22;6.67;281;85.15
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;DIECIOCHO MESES;POLIO 1ra ref;330;22;6.66;282;85.45
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;DIECIOCHO MESES;PENTA 1era ref;330;22;6.66;282;85.45
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;DIECIOCHO MESES;TRIPLE VIRAL ref 18 meses;330;22;6.67;313;94.85
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;CINCO AÑOS;POLIO 2da ref;362;32;8.84;302;83.43
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;CINCO AÑOS;DPT 2da ref;362;34;9.39;304;83.98
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;CINCO AÑOS;VARICELA ref.;362;33;9.12;299;82.6
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;GESTANTES;TdaP ACELULAR GESTANTES;320;22;6.87;201;62.81
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;VPH;VPH 1ra;270;0;0.0;114;42.22
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76400;LA UNIÓN;VPH;VPH 2da;270;0;0.0;53;19.63
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;RECIEN NACIDO;BCG;96;0;0.0;4;4.17
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;RECIEN NACIDO;HEPATITIS B;96;0;0.0;3;3.13
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;DOS MESES;POLIO 1ra;96;6;6.25;84;87.5
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;CUATRO MESES;POLIO 2da;96;12;12.5;85;88.54
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;SEIS MESES;POLIO 3ra;96;9;9.37;84;87.5
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;DOS MESES;PENTA 1ra;96;6;6.25;84;87.5
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;CUATRO MESES;PENTA 2da;96;12;12.5;85;88.54
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;SEIS MESES;PENTA 3ra;96;9;9.37;85;88.54
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;DOS MESES;ROTAVIRUS 1ra;96;6;6.25;81;84.38
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;CUATRO MESES;ROTAVIRUS 2da;96;11;11.46;81;84.38
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;DOS MESES;NEUMOCOCO 1ra;96;7;7.29;85;88.54
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;CUATRO MESES;NEUMOCOCO 2da;96;11;11.46;85;88.54
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;UN AÑO;TRIPLE VIRAL;114;7;6.14;82;71.93
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;UN AÑO;HEPATITIS A;114;7;6.14;82;71.93
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;UN AÑO;VARICELA;114;7;6.14;83;72.81
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;UN AÑO;NEUMOCOCO ref;114;7;6.14;83;72.81
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;DIECIOCHO MESES;FIEBRE AMARILLA;114;8;7.01;84;73.68
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;DIECIOCHO MESES;POLIO 1ra ref;114;8;7.02;86;75.44
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;DIECIOCHO MESES;PENTA 1era ref;114;8;7.02;86;75.44
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;DIECIOCHO MESES;TRIPLE VIRAL ref 18 meses;114;9;7.89;92;80.7
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;CINCO AÑOS;POLIO 2da ref;125;8;6.4;107;85.6
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;CINCO AÑOS;DPT 2da ref;125;8;6.4;107;85.6
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;CINCO AÑOS;VARICELA ref.;125;8;6.4;103;82.4
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;GESTANTES;TdaP ACELULAR GESTANTES;96;8;8.33;68;70.83
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;VPH;VPH 1ra;88;7;7.95;85;96.59
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76403;LA VICTORIA;VPH;VPH 2da;88;-2;-2.27;12;13.64
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76497;OBANDO;RECIEN NACIDO;BCG;157;0;0.0;10;6.37
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76497;OBANDO;RECIEN NACIDO;HEPATITIS B;157;0;0.0;9;5.73
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76497;OBANDO;DOS MESES;POLIO 1ra;157;11;7.01;82;52.23
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76497;OBANDO;CUATRO MESES;POLIO 2da;157;14;8.92;91;57.96
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76497;OBANDO;SEIS MESES;POLIO 3ra;157;8;5.1;92;58.6
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76497;OBANDO;DOS MESES;PENTA 1ra;157;11;7.01;82;52.23
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76497;OBANDO;CUATRO MESES;PENTA 2da;157;14;8.92;91;57.96
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76497;OBANDO;SEIS MESES;PENTA 3ra;157;8;5.1;92;58.6
2023;NOVIEMBRE;76;VALLE DEL CAUCA;76497;OBANDO;DOS MESES;ROTAVIRUS 1ra;157;11;7.0;81;51.59
